# r  R1s dR1s  R2s dR2s  R3s dR3s  R2p dR2p  R3p dR3p
# Si Koga 1999 per-orbital radial wavefunctions and derivatives.
# Occupations: 1s=2, 2s=2, 3s=2, 2p=6, 3p=2
# Column index: 0=r, 1-2=R1s/dR1s, 3-4=R2s/dR2s, 5-6=R3s/dR3s, 7-8=R2p/dR2p, 9-10=R3p/dR3p
1.425542632364592214e-06 -1.015616508828122733e+02 1.421975833736535833e+03 -2.702873895762812495e+01 3.782163119255943116e+02 6.923371224016371173e+00 -9.685091778103063120e+01 1.214546743889957848e-04 8.519805650732143931e+01 -2.594742907145084520e-05 -1.820160944693957106e+01
1.431796182396142397e-06 -1.015616419904156373e+02 1.421975706683937460e+03 -2.702873659243357451e+01 3.782162849848928659e+02 6.923370618354331540e+00 -9.685091104030834686e+01 1.219874646746193218e-04 8.519804904409318169e+01 -2.606125374180121148e-05 -1.820160785398401515e+01
1.438077165411532767e-06 -1.015616330590107879e+02 1.421975579073998006e+03 -2.702873421686360800e+01 3.782162579260099164e+02 6.923370010035428734e+00 -9.685090427001634339e+01 1.225225921500686338e-04 8.519804154812588592e+01 -2.617557772656027210e-05 -1.820160625404062671e+01
1.444385701753384139e-06 -1.015616240884265693e+02 1.421975450904272975e+03 -2.702873183087267606e+01 3.782162307484273924e+02 6.923369399048000972e+00 -9.685089747002498939e+01 1.230600670676815721e-04 8.519803401927599396e+01 -2.629040321602516505e-05 -1.820160464707873871e+01
1.450721912292235483e-06 -1.015616150784911724e+02 1.421975322172306278e+03 -2.702872943441510145e+01 3.782162034516245512e+02 6.923368785380343837e+00 -9.685089064020394289e+01 1.235998997247670273e-04 8.519802645739922298e+01 -2.640573241010063505e-05 -1.820160303306758109e+01
1.457085918428858018e-06 -1.015616060290319069e+02 1.421975192875631592e+03 -2.702872702744494049e+01 3.782161760350780355e+02 6.923368169020703178e+00 -9.685088378042240720e+01 1.241421004638026330e-04 8.519801886235069333e+01 -2.652156751834112771e-05 -1.820160141197622394e+01
1.463477842096582859e-06 -1.015615969398754430e+02 1.421975063011772590e+03 -2.702872460991610737e+01 3.782161484982630668e+02 6.923367549957267109e+00 -9.685087689054888926e+01 1.246866796726321593e-04 8.519801123398490006e+01 -2.663791075999315472e-05 -1.820159978377360943e+01
1.469897805763636074e-06 -1.015615878108475982e+02 1.421974932578240214e+03 -2.702872218178226404e+01 3.782161208406516835e+02 6.923366928178180224e+00 -9.685086997045138446e+01 1.252336477846652490e-04 8.519800357215569875e+01 -2.675476436403780134e-05 -1.820159814842853407e+01
1.476345932435485389e-06 -1.015615786417735507e+02 1.421974801572535853e+03 -2.702871974299690550e+01 3.782160930617142753e+02 6.923366303671528499e+00 -9.685086301999733394e+01 1.257830152790766134e-04 8.519799587671629126e+01 -2.687213056923338299e-05 -1.820159650590968425e+01
1.482822345657197692e-06 -1.015615694324775546e+02 1.421974669992149757e+03 -2.702871729351328867e+01 3.782160651609184470e+02 6.923365676425340176e+00 -9.685085603905356777e+01 1.263347926810072053e-04 8.519798814751923999e+01 -2.699001162415837627e-05 -1.820159485618557227e+01
1.489327169515805435e-06 -1.015615601827832393e+02 1.421974537834561488e+03 -2.702871483328448932e+01 3.782160371377297565e+02 6.923365046427597314e+00 -9.685084902748637603e+01 1.268889905617657458e-04 8.519798038441648202e+01 -2.710840978725448551e-05 -1.820159319922460028e+01
1.495860528642684249e-06 -1.015615508925133099e+02 1.421974405097237877e+03 -2.702871236226337359e+01 3.782160089916112042e+02 6.923364413666242001e+00 -9.685084198516136667e+01 1.274456195390310902e-04 8.519797258725930078e+01 -2.722732732686987192e-05 -1.820159153499503901e+01
